CaseID,Prefix length,Ground truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE 
3380,2,§,§,61.0,1.0,1.0,1.0,3495,42685.08875826059,,39190.08875826059,39190.08875826059
3381,2,§,§,64.0,1.0,1.0,1.0,14649,60325.99009977492,,45676.99009977492,45676.99009977492
3383,2,§,§,63.0,1.0,1.0,1.0,5343,57107.35371557693,,51764.35371557693,51764.35371557693
3384,2,©,©,91.0,1.0,1.0,1.0,7,15888.223008356003,,15881.223008356003,15881.223008356003
3385,2,©,©,87.0,1.0,1.0,1.0,17,6733.473290027678,,6716.473290027678,6716.473290027678
3386,2,£,§,64.0,0.0,0.0,0.0,11,44008.07008916601,,43997.07008916601,43997.07008916601
3387,2,§,§,63.0,1.0,1.0,1.0,333,36476.73713892055,,36143.73713892055,36143.73713892055
3388,2,©,§,60.0,0.0,0.0,0.0,690573,40068.97007271875,,650504.0299272812,650504.0299272812
3389,2,§,§,62.0,1.0,1.0,1.0,1995,32240.70275833331,,30245.70275833331,30245.70275833331
3390,2,§,§,69.0,1.0,1.0,1.0,246272,56945.606655482006,,189326.393344518,189326.393344518
3391,2,©,§,62.0,0.0,0.0,0.0,1118915,35487.885144685,,1083427.114855315,1083427.114855315
3392,2,§,§,62.0,1.0,1.0,1.0,5325,35189.78794659182,,29864.787946591823,29864.787946591823
3393,2,§,§,61.0,1.0,1.0,1.0,1818,38835.30696059656,,37017.30696059656,37017.30696059656
3394,2,§,§,60.0,1.0,1.0,1.0,3428,43057.531902291,,39629.531902291,39629.531902291
3395,2,§,§,62.0,1.0,1.0,1.0,1040000,42824.16369906268,,997175.8363009373,997175.8363009373
3396,2,§,§,61.0,1.0,1.0,1.0,12701,39650.22099499544,,26949.22099499544,26949.22099499544
3397,2,§,§,61.0,1.0,1.0,1.0,4194,47668.5456620444,,43474.5456620444,43474.5456620444
3399,2,§,§,61.0,1.0,1.0,1.0,78763,33955.87969650112,,44807.12030349888,44807.12030349888
3400,2,©,©,89.0,1.0,1.0,1.0,327388,18704.70112682776,,308683.29887317226,308683.29887317226
3401,2,§,§,63.0,1.0,1.0,1.0,23302,42948.22865348515,,19646.228653485152,19646.228653485152
3402,2,§,§,62.0,1.0,1.0,1.0,95137,34983.50748888401,,60153.49251111599,60153.49251111599
3404,2,§,§,63.0,1.0,1.0,1.0,10365,29854.372633120634,,19489.372633120634,19489.372633120634
3405,2,©,©,89.0,1.0,1.0,1.0,406421,126853.9959452422,,279567.00405475777,279567.00405475777
3406,2,ª,§,62.0,0.0,0.0,0.0,348,43762.50155781255,,43414.50155781255,43414.50155781255
3407,2,§,§,63.0,1.0,1.0,1.0,5406,31746.529756170217,,26340.529756170217,26340.529756170217
3408,2,ª,§,64.0,0.0,0.0,0.0,95988,42607.43344974845,,53380.56655025155,53380.56655025155
3410,2,£,§,64.0,0.0,0.0,0.0,414404,42720.44519602664,,371683.55480397335,371683.55480397335
3411,2,§,§,64.0,1.0,1.0,1.0,113980,29103.05933037256,,84876.94066962744,84876.94066962744
3412,2,§,§,63.0,1.0,1.0,1.0,84354,31800.39725335335,,52553.60274664665,52553.60274664665
3413,2,ª,§,61.0,0.0,0.0,0.0,248907,33964.61352232795,,214942.38647767206,214942.38647767206
3414,2,§,§,60.0,1.0,1.0,1.0,17,40470.88634327095,,40453.88634327095,40453.88634327095
3415,2,ª,§,63.0,0.0,0.0,0.0,66,29731.027378631352,,29665.027378631352,29665.027378631352
3417,2,§,§,63.0,1.0,1.0,1.0,3353,29793.484133095782,,26440.484133095782,26440.484133095782
3420,2,§,§,68.0,1.0,1.0,1.0,151728,54166.36436586822,,97561.63563413179,97561.63563413179
3421,2,§,§,72.0,1.0,1.0,1.0,415,46922.20740293932,,46507.20740293932,46507.20740293932
3422,2,§,§,61.0,1.0,1.0,1.0,174512,36203.48373109766,,138308.51626890234,138308.51626890234
3423,2,ª,§,62.0,0.0,0.0,0.0,443,33387.634171519516,,32944.634171519516,32944.634171519516
3424,2,ª,§,66.0,0.0,0.0,0.0,353649,45770.17209153693,,307878.8279084631,307878.8279084631
3425,2,§,§,65.0,1.0,1.0,1.0,288,52527.265053389565,,52239.265053389565,52239.265053389565
3426,2,§,§,73.0,1.0,1.0,1.0,965205,45003.638235179875,,920201.3617648202,920201.3617648202
3427,2,§,§,63.0,1.0,1.0,1.0,3502,32961.4492420847,,29459.449242084702,29459.449242084702
3428,2,§,§,64.0,1.0,1.0,1.0,1820327,42807.96259357965,,1777519.0374064203,1777519.0374064203
3429,2,§,§,63.0,1.0,1.0,1.0,175582,29521.142135668633,,146060.85786433137,146060.85786433137
3430,2,§,§,62.0,1.0,1.0,1.0,196536,34817.3856588895,,161718.61434111051,161718.61434111051
3431,2,©,©,90.0,1.0,1.0,1.0,1194,18407.48548258288,,17213.48548258288,17213.48548258288
3432,2,ª,§,63.0,0.0,0.0,0.0,244843,44399.319715293495,,200443.6802847065,200443.6802847065
3433,2,©,©,88.0,1.0,1.0,1.0,7,9355.495714977826,,9348.495714977826,9348.495714977826
3434,2,ª,§,61.0,0.0,0.0,0.0,731,36187.74775919591,,35456.74775919591,35456.74775919591
3435,2,©,©,91.0,1.0,1.0,1.0,175809,15063.800449293894,,160745.1995507061,160745.1995507061
3437,2,§,§,64.0,1.0,1.0,1.0,234521,47080.66710002062,,187440.33289997937,187440.33289997937
3438,2,§,§,63.0,1.0,1.0,1.0,693932,36765.163958435405,,657166.8360415646,657166.8360415646
3441,2,§,§,76.0,1.0,1.0,1.0,15,58872.68651066104,,58857.68651066104,58857.68651066104
3445,2,§,§,61.0,1.0,1.0,1.0,71860,33723.00491200429,,38136.99508799571,38136.99508799571
3446,2,§,§,65.0,1.0,1.0,1.0,150491,33542.881932654425,,116948.11806734558,116948.11806734558
3447,2,§,§,63.0,1.0,1.0,1.0,90634,36572.29694751742,,54061.70305248258,54061.70305248258
3450,2,ª,§,62.0,0.0,0.0,0.0,21338,35389.24225471494,,14051.24225471494,14051.24225471494
3451,2,©,©,85.0,1.0,1.0,1.0,3719,19694.459817267354,,15975.459817267354,15975.459817267354
3452,2,§,§,62.0,1.0,1.0,1.0,7,45491.745644019546,,45484.745644019546,45484.745644019546
3453,2,©,©,90.0,1.0,1.0,1.0,38,18075.453961220457,,18037.453961220457,18037.453961220457
3455,2,§,§,61.0,1.0,1.0,1.0,106,38562.19497852472,,38456.19497852472,38456.19497852472
3456,2,¢,©,93.0,0.0,0.0,0.0,5,21308.853622432325,,21303.853622432325,21303.853622432325
3457,2,ª,§,65.0,0.0,0.0,0.0,1984282,39510.28178571462,,1944771.7182142853,1944771.7182142853
3459,2,©,©,85.0,1.0,1.0,1.0,230558,24432.93274946878,,206125.06725053122,206125.06725053122
3460,2,§,§,76.0,1.0,1.0,1.0,27,44772.56427191327,,44745.56427191327,44745.56427191327
3461,2,§,§,60.0,1.0,1.0,1.0,12202,44100.964808053934,,31898.964808053934,31898.964808053934
3463,2,§,§,60.0,1.0,1.0,1.0,2982,45938.666731354846,,42956.666731354846,42956.666731354846
3464,2,ª,§,62.0,0.0,0.0,0.0,95101,32827.616482455385,,62273.383517544615,62273.383517544615
3466,2,§,§,63.0,1.0,1.0,1.0,9460,36049.22280742574,,26589.222807425736,26589.222807425736
3467,2,§,§,64.0,1.0,1.0,1.0,108024,42546.057816581044,,65477.942183418956,65477.942183418956
3468,2,©,©,90.0,1.0,1.0,1.0,787,17862.663204771987,,17075.663204771987,17075.663204771987
3469,2,§,§,62.0,1.0,1.0,1.0,704718,32372.316705068148,,672345.6832949319,672345.6832949319
3470,2,§,§,63.0,1.0,1.0,1.0,46,49413.943711817396,,49367.943711817396,49367.943711817396
3471,2,§,§,64.0,1.0,1.0,1.0,482,44768.129788918784,,44286.129788918784,44286.129788918784
3472,2,ª,§,65.0,0.0,0.0,0.0,185090,48399.79222211369,,136690.2077778863,136690.2077778863
3473,2,§,§,60.0,1.0,1.0,1.0,474,44970.38118411851,,44496.38118411851,44496.38118411851
3474,2,§,§,60.0,1.0,1.0,1.0,1778,44095.94576528839,,42317.94576528839,42317.94576528839
3476,2,©,©,90.0,1.0,1.0,1.0,12,17122.34182567607,,17110.34182567607,17110.34182567607
3477,2,§,§,62.0,1.0,1.0,1.0,1985,36815.76294937172,,34830.76294937172,34830.76294937172
3478,2,§,,89.0,0.0,0.0,0.0,0,0.0,,0.0,0.0
3479,2,ª,§,62.0,0.0,0.0,0.0,412782,43609.80574578574,,369172.19425421424,369172.19425421424
3481,2,©,©,84.0,1.0,1.0,1.0,10,19191.794984451473,,19181.794984451473,19181.794984451473
3482,2,©,©,90.0,1.0,1.0,1.0,1138161,17844.84198874066,,1120316.1580112593,1120316.1580112593
3483,2,§,§,63.0,1.0,1.0,1.0,9004,30011.32064606278,,21007.32064606278,21007.32064606278
3485,2,§,§,61.0,1.0,1.0,1.0,1532,38873.70248061326,,37341.70248061326,37341.70248061326
3486,2,ª,§,64.0,0.0,0.0,0.0,178776,42647.79007351324,,136128.20992648677,136128.20992648677
3488,2,§,§,60.0,1.0,1.0,1.0,123,44656.372017633366,,44533.372017633366,44533.372017633366
3489,2,ª,§,63.0,0.0,0.0,0.0,12,29456.633136416538,,29444.633136416538,29444.633136416538
3490,2,ª,§,61.0,0.0,0.0,0.0,21,42809.05942884902,,42788.05942884902,42788.05942884902
3492,2,§,§,61.0,1.0,1.0,1.0,1624,47669.52307112398,,46045.52307112398,46045.52307112398
3493,2,§,§,62.0,1.0,1.0,1.0,3153,35474.05370623092,,32321.053706230923,32321.053706230923
3494,2,§,§,64.0,1.0,1.0,1.0,10609,42374.51780892354,,31765.51780892354,31765.51780892354
3495,2,§,§,62.0,1.0,1.0,1.0,89678,34919.96018473915,,54758.03981526085,54758.03981526085
3496,2,§,§,61.0,1.0,1.0,1.0,446084,48760.20474892024,,397323.7952510798,397323.7952510798
3497,2,§,§,67.0,1.0,1.0,1.0,270413,44585.96399316466,,225827.03600683535,225827.03600683535
3499,2,§,§,62.0,1.0,1.0,1.0,92270,39871.01802035139,,52398.98197964861,52398.98197964861
3500,2,§,§,62.0,1.0,1.0,1.0,1544,33522.46005420075,,31978.460054200747,31978.460054200747
3501,2,§,§,61.0,1.0,1.0,1.0,13405,35773.63116051858,,22368.631160518577,22368.631160518577
3502,2,§,,89.0,0.0,0.0,0.0,1,16934.00829577831,,16933.00829577831,16933.00829577831
3503,2,§,§,64.0,1.0,1.0,1.0,402652,42780.40657168341,,359871.5934283166,359871.5934283166
3504,2,©,©,87.0,1.0,1.0,1.0,7,0.0,,7.0,7.0
3505,2,§,§,75.0,1.0,1.0,1.0,28,43880.71148614097,,43852.71148614097,43852.71148614097
3506,2,ª,§,62.0,0.0,0.0,0.0,1127960,32563.4048943172,,1095396.5951056827,1095396.5951056827
3507,2,§,§,68.0,1.0,1.0,1.0,2359,48792.98095242799,,46433.98095242799,46433.98095242799
3508,2,§,§,62.0,1.0,1.0,1.0,3215534,35219.50306828765,,3180314.496931712,3180314.496931712
3509,2,©,§,60.0,0.0,0.0,0.0,426713,43909.559196563605,,382803.4408034364,382803.4408034364
3510,2,©,©,88.0,1.0,1.0,1.0,9,23200.44975666935,,23191.44975666935,23191.44975666935
3511,2,§,§,63.0,1.0,1.0,1.0,178414,30091.446191026836,,148322.55380897317,148322.55380897317
3512,2,§,§,64.0,1.0,1.0,1.0,501136,49966.04155882193,,451169.9584411781,451169.9584411781
3513,2,§,§,64.0,1.0,1.0,1.0,1813645,52496.11367462182,,1761148.8863253782,1761148.8863253782
3514,2,£,§,64.0,0.0,0.0,0.0,58,36885.57384289149,,36827.57384289149,36827.57384289149
3515,2,§,§,61.0,1.0,1.0,1.0,1212994,47929.850165299606,,1165064.1498347004,1165064.1498347004
3518,2,§,§,61.0,1.0,1.0,1.0,247077,47644.25814639497,,199432.74185360502,199432.74185360502
3520,2,§,§,61.0,1.0,1.0,1.0,72325,37205.26203898048,,35119.73796101952,35119.73796101952
3521,2,§,§,61.0,1.0,1.0,1.0,24,40381.605838021336,,40357.605838021336,40357.605838021336
3522,2,§,§,62.0,1.0,1.0,1.0,14,35063.4224666187,,35049.4224666187,35049.4224666187
3523,2,©,©,91.0,1.0,1.0,1.0,110555,14366.114219952142,,96188.88578004786,96188.88578004786
3524,2,§,§,61.0,1.0,1.0,1.0,23404,39528.13600108787,,16124.13600108787,16124.13600108787
3525,2,ª,§,64.0,0.0,0.0,0.0,623162,45704.25826315759,,577457.7417368424,577457.7417368424
3526,2,ª,§,62.0,0.0,0.0,0.0,705719,32277.181173724475,,673441.8188262755,673441.8188262755
3527,2,§,§,72.0,1.0,1.0,1.0,1060,45935.01480418292,,44875.01480418292,44875.01480418292
3528,2,§,§,62.0,1.0,1.0,1.0,25,33043.620746247485,,33018.620746247485,33018.620746247485
3531,2,ª,§,63.0,0.0,0.0,0.0,536738,36519.41943059174,,500218.58056940825,500218.58056940825
3533,2,¢,©,89.0,0.0,0.0,0.0,587685,19793.621268324656,,567891.3787316753,567891.3787316753
3534,2,§,§,61.0,1.0,1.0,1.0,429289,39112.608287694355,,390176.39171230566,390176.39171230566
3536,2,§,§,63.0,1.0,1.0,1.0,3029,29294.46494186289,,26265.46494186289,26265.46494186289
3538,2,§,§,61.0,1.0,1.0,1.0,15287,52999.09278688451,,37712.09278688451,37712.09278688451
3541,2,©,©,83.0,1.0,1.0,1.0,6,19930.632964558445,,19924.632964558445,19924.632964558445
3544,2,§,§,63.0,1.0,1.0,1.0,1029597,60065.33929776908,,969531.6607022309,969531.6607022309
3545,2,ª,§,67.0,0.0,0.0,0.0,603421,51574.72490643837,,551846.2750935616,551846.2750935616
3547,2,§,§,63.0,1.0,1.0,1.0,11998,32402.98409348781,,20404.98409348781,20404.98409348781
3548,2,§,§,63.0,1.0,1.0,1.0,148,32066.277665354097,,31918.277665354097,31918.277665354097
3549,2,ª,§,60.0,0.0,0.0,0.0,214,39864.84242922158,,39650.84242922158,39650.84242922158
3550,2,§,§,62.0,1.0,1.0,1.0,4313,39260.558480074345,,34947.558480074345,34947.558480074345
3553,2,¢,©,86.0,0.0,0.0,0.0,73174,19670.5588653375,,53503.4411346625,53503.4411346625
3554,2,§,§,61.0,1.0,1.0,1.0,648,38623.07719296064,,37975.07719296064,37975.07719296064
3555,2,ª,§,60.0,0.0,0.0,0.0,258739,44151.06723746428,,214587.93276253573,214587.93276253573
3556,2,§,§,62.0,1.0,1.0,1.0,36,36691.515712870096,,36655.515712870096,36655.515712870096
3557,2,§,§,69.0,1.0,1.0,1.0,1704687,75005.4299284154,,1629681.5700715845,1629681.5700715845
3558,2,§,§,60.0,1.0,1.0,1.0,329134,41002.807449790314,,288131.1925502097,288131.1925502097
3559,2,§,§,63.0,1.0,1.0,1.0,530188,37333.13291750382,,492854.8670824962,492854.8670824962
3560,2,§,§,64.0,1.0,1.0,1.0,404,36829.64781533176,,36425.64781533176,36425.64781533176
3561,2,ª,§,60.0,0.0,0.0,0.0,667510,41401.62806779144,,626108.3719322085,626108.3719322085
3564,2,§,§,64.0,1.0,1.0,1.0,261007,60868.03414727603,,200138.96585272398,200138.96585272398
3566,2,§,§,65.0,1.0,1.0,1.0,2925933,47988.859274232535,,2877944.1407257672,2877944.1407257672
3568,2,ª,§,70.0,0.0,0.0,0.0,2338368,54120.51728016767,,2284247.482719832,2284247.482719832
3570,2,§,§,67.0,1.0,1.0,1.0,3341,49317.81820021628,,45976.81820021628,45976.81820021628
3571,2,ª,©,91.0,0.0,0.0,0.0,482,17489.223794895188,,17007.223794895188,17007.223794895188
3574,2,§,§,62.0,1.0,1.0,1.0,814,43207.512339897374,,42393.512339897374,42393.512339897374
3575,2,§,§,62.0,1.0,1.0,1.0,615572,32366.672246203452,,583205.3277537966,583205.3277537966
3576,2,§,§,62.0,1.0,1.0,1.0,3252,34813.23717019161,,31561.237170191613,31561.237170191613
3577,2,§,§,61.0,1.0,1.0,1.0,15316,43399.78536266089,,28083.785362660892,28083.785362660892
3578,2,©,§,60.0,0.0,0.0,0.0,1221407,43794.90691157307,,1177612.0930884269,1177612.0930884269
3579,2,§,§,61.0,1.0,1.0,1.0,1397,42721.43517628409,,41324.43517628409,41324.43517628409
3580,2,§,§,65.0,1.0,1.0,1.0,15466,62407.72687072887,,46941.72687072887,46941.72687072887
3581,2,§,§,63.0,1.0,1.0,1.0,1349,29768.307206611884,,28419.307206611884,28419.307206611884
3584,2,§,§,64.0,1.0,1.0,1.0,1297594,42926.945649347224,,1254667.0543506527,1254667.0543506527
3585,2,§,§,61.0,1.0,1.0,1.0,1730850,38866.74119086643,,1691983.2588091337,1691983.2588091337
3586,2,ª,§,62.0,0.0,0.0,0.0,24193,34940.3254928924,,10747.3254928924,10747.3254928924
3587,2,§,§,63.0,1.0,1.0,1.0,87476,37786.782727795304,,49689.217272204696,49689.217272204696
3588,2,§,§,60.0,1.0,1.0,1.0,891,43526.43997972508,,42635.43997972508,42635.43997972508
3589,2,§,§,65.0,1.0,1.0,1.0,2685,65614.68463068343,,62929.684630683434,62929.684630683434
3590,2,©,©,91.0,1.0,1.0,1.0,178293,7309.737655094619,,170983.26234490538,170983.26234490538
3591,2,§,§,62.0,1.0,1.0,1.0,6174,38534.029254501664,,32360.029254501664,32360.029254501664
3593,2,§,§,50.0,1.0,1.0,1.0,1131121,391938.0992548429,,739182.9007451572,739182.9007451572
3594,2,§,§,77.0,1.0,1.0,1.0,377828,58180.498600241226,,319647.5013997588,319647.5013997588
3595,2,©,©,81.0,1.0,1.0,1.0,1006,125218.7119852478,,124212.7119852478,124212.7119852478
3596,2,§,§,62.0,1.0,1.0,1.0,1522,32990.69923019925,,31468.69923019925,31468.69923019925
3597,2,§,§,72.0,1.0,1.0,1.0,68323,47054.78933037033,,21268.21066962967,21268.21066962967
3598,2,§,§,61.0,1.0,1.0,1.0,165479,36263.12139892421,,129215.87860107579,129215.87860107579
3602,2,§,§,65.0,1.0,1.0,1.0,203,54217.50391745305,,54014.50391745305,54014.50391745305
3603,2,§,§,68.0,1.0,1.0,1.0,13,54131.869053786424,,54118.869053786424,54118.869053786424
3604,2,ª,§,63.0,0.0,0.0,0.0,77203,29656.225727496247,,47546.77427250375,47546.77427250375
3605,2,¢,©,90.0,0.0,0.0,0.0,84915,16241.567390403805,,68673.4326095962,68673.4326095962
3606,2,¢,©,85.0,0.0,0.0,0.0,1,20510.25383411731,,20509.25383411731,20509.25383411731
3607,2,§,§,73.0,1.0,1.0,1.0,224,49349.23357371934,,49125.23357371934,49125.23357371934
3608,2,§,§,70.0,1.0,1.0,1.0,7,54988.78339345692,,54981.78339345692,54981.78339345692
3609,2,§,§,60.0,1.0,1.0,1.0,187,40096.698948310746,,39909.698948310746,39909.698948310746
3610,2,©,©,91.0,1.0,1.0,1.0,1981,15334.550621322955,,13353.550621322955,13353.550621322955
3611,2,©,©,89.0,1.0,1.0,1.0,2657,10256.861739605043,,7599.861739605043,7599.861739605043
3612,2,§,§,62.0,1.0,1.0,1.0,345046,38509.08803760287,,306536.9119623971,306536.9119623971
3615,2,©,©,84.0,1.0,1.0,1.0,45,19214.102539586,,19169.102539586,19169.102539586
3616,2,£,§,68.0,0.0,0.0,0.0,77406,48506.21038559782,,28899.78961440218,28899.78961440218
3618,2,§,§,62.0,1.0,1.0,1.0,88520,32249.251159286527,,56270.74884071347,56270.74884071347
3619,2,§,§,69.0,1.0,1.0,1.0,330442,56827.44386907061,,273614.5561309294,273614.5561309294
3621,2,©,©,85.0,1.0,1.0,1.0,166,19549.248570266307,,19383.248570266307,19383.248570266307
3623,2,§,,86.0,0.0,0.0,0.0,1,16765.312517114427,,16764.312517114427,16764.312517114427
3624,2,©,©,91.0,1.0,1.0,1.0,82302,16159.080035396977,,66142.91996460302,66142.91996460302
3625,2,©,©,90.0,1.0,1.0,1.0,1559254,16919.70543815401,,1542334.294561846,1542334.294561846
3626,2,§,§,61.0,1.0,1.0,1.0,776351,36007.46764012264,,740343.5323598774,740343.5323598774
3627,2,§,§,61.0,1.0,1.0,1.0,4570,42667.30368436564,,38097.30368436564,38097.30368436564
3628,2,§,§,62.0,1.0,1.0,1.0,14203,32729.511010339367,,18526.511010339367,18526.511010339367
3629,2,§,§,65.0,1.0,1.0,1.0,164889,34392.97640832916,,130496.02359167085,130496.02359167085
3630,2,ª,§,67.0,0.0,0.0,0.0,326,64537.37868614338,,64211.37868614338,64211.37868614338
3631,2,§,§,67.0,1.0,1.0,1.0,66,52880.55915072588,,52814.55915072588,52814.55915072588
3632,2,§,§,69.0,1.0,1.0,1.0,512520,57145.50724041959,,455374.49275958043,455374.49275958043
3633,2,§,§,60.0,1.0,1.0,1.0,3777,45645.34972364764,,41868.34972364764,41868.34972364764
3635,2,§,§,63.0,1.0,1.0,1.0,89664,31721.535111765465,,57942.464888234535,57942.464888234535
3636,2,§,§,62.0,1.0,1.0,1.0,4329,32874.862111694245,,28545.862111694245,28545.862111694245
3637,2,ª,§,64.0,0.0,0.0,0.0,6868,48336.44291402032,,41468.44291402032,41468.44291402032
3638,2,§,§,60.0,1.0,1.0,1.0,71971,40208.158154121695,,31762.841845878305,31762.841845878305
3639,2,§,§,60.0,1.0,1.0,1.0,10,43788.137332288796,,43778.137332288796,43778.137332288796
3640,2,§,§,62.0,1.0,1.0,1.0,71893,33408.50546958213,,38484.49453041787,38484.49453041787
3642,2,ª,§,59.0,0.0,0.0,0.0,2065612,44646.780208916745,,2020965.2197910834,2020965.2197910834
3644,2,§,§,76.0,1.0,1.0,1.0,775,44989.989078804945,,44214.989078804945,44214.989078804945
3646,2,©,§,63.0,0.0,0.0,0.0,10416,30150.92671912998,,19734.92671912998,19734.92671912998
3647,2,§,§,61.0,1.0,1.0,1.0,342265,39416.626510565424,,302848.3734894346,302848.3734894346
3648,2,§,§,62.0,1.0,1.0,1.0,2548,32567.47167035891,,30019.47167035891,30019.47167035891
3649,2,§,§,60.0,1.0,1.0,1.0,62383,40690.555105412845,,21692.444894587155,21692.444894587155
3650,2,ª,§,63.0,0.0,0.0,0.0,2262,56418.06346165669,,54156.06346165669,54156.06346165669
3651,2,§,§,62.0,1.0,1.0,1.0,9563,35475.19768341731,,25912.19768341731,25912.19768341731
3652,2,§,§,61.0,1.0,1.0,1.0,5937,39093.94323134835,,33156.94323134835,33156.94323134835
3654,2,§,§,60.0,1.0,1.0,1.0,234047,45988.28517041712,,188058.7148295829,188058.7148295829
3655,2,§,§,61.0,1.0,1.0,1.0,160274,33980.47834880289,,126293.52165119711,126293.52165119711
3657,2,§,§,62.0,1.0,1.0,1.0,1727662,39929.10000491623,,1687732.8999950837,1687732.8999950837
3658,2,ª,§,67.0,0.0,0.0,0.0,6291,44803.59622449123,,38512.59622449123,38512.59622449123
3659,2,§,§,64.0,1.0,1.0,1.0,434536,43420.45866467201,,391115.541335328,391115.541335328
3660,2,§,§,59.0,1.0,1.0,1.0,341799,44649.439013036754,,297149.5609869632,297149.5609869632
3661,2,§,§,62.0,1.0,1.0,1.0,519639,32407.063440707396,,487231.9365592926,487231.9365592926
3664,2,§,§,64.0,1.0,1.0,1.0,200,49675.89563073303,,49475.89563073303,49475.89563073303
3665,2,ª,§,60.0,0.0,0.0,0.0,336569,44369.032605004475,,292199.9673949955,292199.9673949955
3667,2,§,§,61.0,1.0,1.0,1.0,686846,39811.91462758441,,647034.0853724156,647034.0853724156
